templates_id,templates_CES,templates_title,templates_content
325,203088,RMA WAITING LIST,7126366- Jehu Arellano VMB4000- Pending Customer Action-ff on Tueday 03/17 for closing if no reply<br>7127330-Jessica Johnson VMC4030 -Exported<br>41496301- Carl Coulter-charger and adapter
326,203088,PROBING QUESTIONS,-Ask Cx what happened ()<br>-Ask Cx how many devices are affected ()<br>-Ask Cx for the Serial Number of affected device<br>-Ask Cx for the model of affected device<br>-Ask Cx what he has done so far<br>-Ask Cx for Base led Green Green Off/Amber<br>-Ask Cx what type of device he is using to access Arlo account<br>-Ask Cx if he is log in to his Arlo account<br>-Ask Cx if device used to access Arlo account is connected with the same network<br><br>
327,142931,Refused call,<br>Agent Name:<br>Station:<br>Avail Time: <br>Time Stamp: <br>Skill: <br>700 number:<br>Screenshot<br><br>Send to <br>PH_DVO_ARLO_TMS@concentrix.com<br>PH_DVO_ARLO_SME@concentrix.com<br>PH_DVO_RTA@concentrix.com<br>
328,203088,REFUSED CALL,"If you have refused call, please fill out the following:<br>Agent Name:<br>Station:<br>Avail Time: <br>Time Stamp: <br>Skill: <br>700 number:<br>Screenshot<br>And send to the following with the screenshot of your softphone and Salesforce phone showing the Station ID you use.  This is to ensure that you are using the correct 700 number.<br>mailto:PH_DVO_ARLO_SME@concentrix.com; <br> "
329,188590,Outbound template and Spiel,Process a call <br>Date and Time : <br>Name : <br>Phone number:  <br>Outbound spiel > cx agreed <br><br>Hello ____. I`m happy to help you with your Arlo product. Before we begin I must first advise you that this call is being recorded and get your consent to record it. Can you please acknowledge that you understand and agree to have this call recorded by stating YES. <br><br>We may use the recording to improve customer support quality and for training and certain laws require notice and consent for the call to be recorded. <br><br> 
330,191913,BUSINESS HOURS AND CCT NUMBERS,"►CCT 1-833-898-6988<br><br>►NETGEAR - 408-638-4327<br>1-888-NETGEAR / 1-888-6384327<br><br>►E-COM SUPPORT NUMBER - 866-703-7170<br><br><br>►BUSINESS  HOURS<br> 408-638-3750<br>Open 7 days a week, 5AM-9PM PST or 8AM to 12AM EST"
331,203088,step-by-step guide,1.input email of cx to diag tool<br>2.click on the acct <br>3.ask for SN of affected device<br>4.copy SN and input to salesforce (to create a case: click on the cx name left side)<br>5.to view case; go to case comments:edit or make a new case comment )<br>5.download base logs if bs offline issues
332,203077,Video Retrieval Request,Get the following details:<br>Account Plan:<br>Account email address:<br>Date of the recording:<br>Date the recording disappeared from the library:<br>BS serial number<br>X-cloud ID (retrievable from CS diag tool)
333,203077,Litigation Hold Request,    Name:<br>    Title:<br>    Contact Information:<br>    Email Address:<br>    Phone Number:<br>    Nature of Complaint:<br><br>    Investigating Department Case Number:<br><br>    Account to be locked<br>    Customer Name:<br>    Customer Email:<br>    Customer Phone Number:<br><br>    Duration of Litigation Hold:<br><br>    Arlo Subscription of Account:<br><br>    Arlo Devices on the Account (List Serial Numbers):<br><br>
334,203077,RMR,"SKU Number:-111PAS<br>Prefix of Camera SN:4XM-<br>Max. Cameras: 0<br>Subscription plan: ""Tier I/II/III"" or ""Level I/II/III""<br>Packaging: Brown box<br>"
335,195138,follow up,"Hi, James<br><br>Good day!<br><br>I am doing a follow up on your open case regarding your Arlo camera system. I would appreciate if you could give a reply to provide feedback updates regarding your case, or please call us at 408-638-3750, so that we may continue to work with your case.<br><br>When you call, refer to your case number 415083313 for us to immediately pull up your information. We provide technical support 7 days a week from 5am to 9pm PST. If there is no response from you soon, your case will be closed due to inactivity.<br><br>For more information you may visit us at Arlo.com and https://community.arlo.com.<br><br>Kind regards,<br>    <br><br>Adrian<br>Arlo Support Expert<br>"
337,193806,RMA ADDRESS,"US Warehouse Address: <br>NETGEAR Returns<br>3605 Knight Road, Suite 101 Memphis,TN 38118<br><br>UK Warehouse address:<br>ANOVO/ IngramMicro NETGEAR RETURNS                   <br>71 Bilton Way EN3 7EP Enfield<br><br><br>New Zealand Warehouse Address:<br>BRIGHTSTAR NEW ZEALAND<br>503 Mount Wellington Hwy, Mount Wellington,<br>Auckland, New Zealand 1060<br><br>Canada Warehouse Address:<br>NETGEAR Returns<br>202 South Blair StreetUnit 30 Whitby, Ontario<br>Canada L1N 8X9<br><br><br>Australia Warehouse:<br>Door 7 11-13 Ash Road, Prestons<br>NSW, 2170, Australia<br>"
338,190128,3/14/2020 cases,41519222 - close<br>41519543 - close<br>41519623 - open (out of scope)<br>41519687 - open<br>41519798 - close <br>
340,161515,Refund Request.,"Hi, Team,<br><br>We would like to ask assistance for the refund request.<br>Concern:<br><br>Case ID: 41464386<br>Account name: Stephanie Cruz<br>Email Address: stephcruz1114@gmail.com<br>Plan ID: 10137885<br>User ID: Z29G-336-51908733<br>Reason for Refund: Refund for the 7 months remaining for 1 Year Free Plan.<br>Amount Charged: N/A<br>Date Charged: N/A<br>Last 4 digits of the Card: N/A<br>"
342,195240,SPIEL,"Thank you for calling Arlo Support. My name is Fred. May I have the email address associated with your Arlo Account.<br><br>May I know to whom I am speaking with.<br> <br>Is this your first time calling for support?<br><br>How may I help you today?<br><br>A.E.R<br>Paraphrase<br>TS (What have you done so far?)<br>*******************************************<br>Is there anything else I may help you today?<br><br>For your reference regarding this call. Pls. take note of this case #. If you need further assistance with your device you can call us anytime, just refer to the case No.<br><br>For your online option you may visit our website thru SUPPORT.ARLO.COM  and COMMUNITY.ARLO.COM.<br><br>Once I close this case you may receive a survey thru your email. I really appreciate if you can rate the services and support that I have provided you today. It will help us experts to enhance more our services to you our loyal customer. Thank you.<br>********************************************<br>OUTBOUND SPIEL:<br><br>Hello <insert name>, I’m happy to help with your Arlo product. Before we begin, I must first advise you that this call is being recorded and get your consent to record it. Can you please acknowledge that you understand and agree to have this call recorded by stating yes?<br><br>We may use the recording to improve customer support quality and for training, and certain laws require notice and consent for a call to be recorded.<br>******************************************<br>VACUUM SPIEL<br><br>After opening spiel (did not hear anything for 10 seconds)<br>It seems that we are having difficulty with the line, kindly give a response in case your are able to hear me<br><br>After 15 seconds<br>I am still unable to hear any response from you. Let me try to use my headset.<br><br>After 15 seconds<br>I apologize for the inconvenience, however; I am still unable to hear any response from you. It is best if you give us a call back and if possible please usa a different phone as that may be the one causing the problem. Thank you for choosing ARLO, have a good one.<br>***********************************************<br>VOICEMAIL SPIEL<br><br>Hi, this is <<EXPERTNAME>> from ARLO Support. This is a follow up call regarding your Arlo device with case number <<CASENUMBER>>. If you have any inquiry with the device you may give us a call at 408 638 3750 or visit support.arlo.com for more troubleshooting details.<br><br>Once again, my name is fred. Thank you for choosing Arlo."
343,195240,Contacts,Arlo #: 4086383750<br>CCT #:  18338986988<br>ECOM: 8667037170<br>customerservice@arlo.com
344,195240,RMA4processedTemplate,Case #:<br>• Device to replace:<br>• Model:<br>• SN: <br>• Reason:
345,161515,CALL FLOW,"""Thank you for calling Arlo Support. My name is Meagan. May I have the email address associated with your Arlo Account?""<br><br>Have I answered all your questions?<br><br>""For other online options, you may visit our website at support.arlo.com, and community.arlo.com""<br><br>""For your reference, your case number is ___ , which you will receive via email.""<br><br>==""Once I close the case, you will receive a survey. Please rate the service and support I have provided you today.""<br><br>""Again, my name is Meagan, thank you for choosing Arlo and have a great day!"""
346,193806,IVR SPIEL,"“Hi, this is the call back requested from Arlo Technical support, my name is jade. We are sorry we missed you. Feel free to call us back at (408) 638-3750 for further assistance. Our business hours are 5am to 9 pm Pacific, 7 days a week. We look forward to speaking with you. Thank you for choosing Arlo.”<br><br><br> "
